Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D13Mit233	MT3538	Chr13	29.5 F	WC13.28	131_C_6 278_G_5 334_C_3 439_E_7
D13Mit28	D530	Chr13	32.8 F	WC13.31	200_H_11 362_D_11 402_A_5 419_C_7 457_F_7 459_D_4
D13Mit29	A721	Chr13	32.8 P	WC13.29	115_E_2 117_H_4 152_B_6 168_A_3 331_G_6
D13Mit286	MTH1107	Chr13	32.8 F	WC13.30	116_H_11 129_E_4 150_G_2 178_H_8 350_H_5 461_C_6
D13Mit159	MT1512	Chr13	32.8 P	WC13.30	116_H_11 178_H_8 350_H_5 358_F_5 417_D_10 427_E_1 461_C_6
D13Mit105	MT443	Chr13	32.8 P	WC13.30	150_G_2 178_H_8 312_G_12 346_C_6 461_C_6
D13Mit202	MT2365	Chr13	32.8 F		156_E_11 168_D_12 168_D_4 378_G_11 455_A_8
D13Mit169	MT1949	Chr13	33.9 F	WC13.31	113_A_4 113_F_5 141_E_5 148_A_4 305_D_2 385_B_1 391_D_4 402_E_11 464_B_4
D13Mit258	MJ4763	Chr13	33.9 P		286_G_7 397_D_12
D13Mit106	MPC318	Chr13	33.9 F	WC13.30	125_D_10 150_G_2 178_G_8 178_H_8 312_G_12 313_G_12 431_E_10 461_C_6
D13Mit109	MMH114	Chr13	33.9 P		165_D_9 170_F_2 316_F_9 390_F_10
D13Mit108	MPC2633	Chr13	33.9 P	WC13.31	113_F_5 131_H_10 148_A_4 385_B_1 402_A_5 402_E_11 457_F_7 459_D_4
D13Mit144	MT921	Chr13	35.0 P	WC13.32	115_C_7 119_H_10 140_G_10 163_B_8 379_D_5 402_A_12 425_E_7 458_D_5 458_E_5
D13Mit145	MT1173	Chr13	35.0 F	WC13.32	119_H_10 185_E_1 291_H_6 392_B_8 406_G_10 437_A_4 438_F_10
D13Mit160	MTH188	Chr13	35.0 P	WC13.31	149_F_2 324_F_2 385_B_1 402_E_11 448_A_5
D13Mit161	MT666	Chr13	35.0 P	WC13.31	113_F_5 148_A_4 224_D_2 310_F_8 382_H_10 385_B_1 402_E_11 457_F_7 459_D_4
D13Mit111	MPC544	Chr13	36.1 P	WC13.32	115_C_7 118_A_6 120_D_2 140_G_10 458_D_2 458_E_5
D13Mit147	MT738	Chr13	37.2 F	WC13.33	110_B_4 136_G_9 356_F_3 406_A_9 419_F_7 432_A_8 463_A_12
D13Mit194	MT2718	Chr13	37.2 F	WC13.33	110_B_4 136_G_9 164_B_3 169_B_9 332_E_8 356_F_3 406_A_9 419_F_7 432_A_8 463_A_12
D13Mit127	MT887	Chr13	37.2 F		118_G_4 128_F_6 132_C_5 224_G_8 255_F_12 290_C_2 393_F_2 406_B_5 406_B_6 459_H_5
D13Mit36	A1126	Chr13	37.2 F	WC13.34	110_D_3 147_D_11 158_D_9 187_D_4 361_B_12
D13Mit128	MT266	Chr13	37.2 P	WC13.32	115_C_7 120_D_2 390_A_11 416_D_2 458_E_5
D13Mit37	B199	Chr13	37.2 F	WC13.34	124_A_12 128_H_4 187_D_4 223_C_1 296_F_6 334_G_7 334_H_4 380_D_1 386_F_2 398_C_9 433_A_4
D13Mit146	MT969	Chr13	37.2 F	WC13.34	124_A_12 187_D_4 296_F_6 334_G_7 334_H_4 349_D_2 361_B_12 380_D_1 409_B_6 418_C_3 433_A_4 433_B_2 461_C_9
D13Mit110	MPC1044	Chr13	37.2 P	WC13.32	115_C_7 120_D_2 390_A_11 416_D_2 426_A_10
D13Mit287	MTH1009	Chr13	38.3 F	WC13.35	168_D_1 183_A_9 187_D_6 200_H_12 403_D_2 411_A_9 419_H_11 450_G_9
D13Mit47	B388	Chr13	38.3 P	WC13.35	156_A_6 168_D_1 187_D_6 296_G_7 411_A_9 462_E_8
D13Mit195	MT2998	Chr13	38.3 F	WC13.34	131_B_1 133_F_10 334_G_7 386_F_2 423_H_10 428_H_10 436_B_5
D13Mit70	MPC1555	Chr13	38.3 F	WC13.34	141_E_3 151_F_8 162_E_11 379_A_5 462_H_2
D13Mit72	MPC867	Chr13	38.3 P	WC13.34	125_E_2 129_A_6 133_F_10 151_F_8 321_B_9 389_H_2 462_H_2
D13Mit30	A715	Chr13	38.3 F	WC13.34	125_E_2 131_B_1 133_F_10 151_F_8 321_B_9 389_H_2 402_C_5 462_H_2
D13Mit71	MPC401	Chr13	38.3 F	WC13.34	141_E_3 151_F_8 162_E_11 296_A_6 358_G_4 379_A_5 410_D_8 417_D_6 462_A_1 462_H_2
D13Mit270	MTH673	Chr13	39.3 F	WC13.37	114_E_12 114_E_6 185_D_9 255_G_4 311_E_9 313_H_12 316_H_8 342_B_4 377_C_6 381_G_7 461_C_6 461_E_12 461_E_4
D13Mit234	MTAR192	Chr13	39.3 P	WC13.35	183_A_9 346_A_12 403_D_2 411_A_9 434_F_3
D13Mit211	MT3323	Chr13	39.3 P	WC13.36	113_D_8 116_A_2 179_G_8 180_C_4 215_D_6 299_E_4 359_A_3 425_F_11
D13Mit289	MTH1504	Chr13	40.4 F		215_B_1
D13Mit288	MTH1287	Chr13	40.4 F	WC13.39	116_E_12 124_G_10 149_C_8 173_E_4 331_H_8 410_D_3
D13Mit316	MTH2510	Chr13	40.4 F	WC13.37	131_C_7 148_C_2 148_D_2 171_B_2 172_B_2 255_G_4 316_H_8 326_D_1 377_C_6 381_G_3 381_G_7 453_F_10 88_E_7
D13Mit213	MT3458	Chr13	40.4 F	WC13.38	158_G_12 398_D_6 424_C_7
D13Mit227	MT3865	Chr13	40.4 F	WC13.39	128_A_11 150_E_11 306_H_8 387_D_6 387_E_4 414_B_5 414_G_11 417_F_5 417_G_3
D13Mit75	MPC1732	Chr13	40.4 F	WC13.39	150_E_11 393_C_8 398_B_3 414_G_11 417_G_3 438_G_2
D13Mit149	MT904	Chr13	40.4 F	WC13.38	119_A_1 158_G_12 398_D_6
D13Mit170	MT1608	Chr13	40.4 F	WC13.38	123_B_3 158_G_12 398_D_6
D13Mit45	P51	Chr13	40.4 F	WC13.39	124_D_2 124_E_11 124_G_10 128_A_11 138_A_10 159_C_9 159_H_1 159_H_4 160_E_9 165_E_7 171_D_1 187_G_1 187_G_9 223_F_10 288_G_5 288_H_5 291_B_1 329_H_11 332_H_8 362_H_5 393_C_8 398_B_3 432_H_7
D13Mit51	B580	Chr13	40.4 F	WC13.36	133_F_1 180_C_4 311_B_5 356_D_9 441_G_5
D13Mit74	MPC838	Chr13	40.4 F	WC13.37	148_C_2 153_C_3 171_B_2 172_B_2 187_D_10 255_G_4 316_H_8 377_C_6 381_G_7 88_E_7
D13Mit148	MTH180	Chr13	40.4 F	WC13.38	123_B_3
D13Mit129	MT296	Chr13	42.6 P	WC13.40	136_B_6 136_F_10 150_H_12 211_D_11 282_F_11 282_F_12 310_H_1 319_D_2 328_C_12 378_G_10 439_D_2
D13Mit317	MTH3129	Chr13	42.6 F	WC13.40	382_G_7 389_G_9 422_D_5 429_D_5
D13Mit130	MT251	Chr13	42.6 P	WC13.40	115_G_5 132_B_12 167_B_2 168_E_7 178_D_12 256_C_10 281_G_12 285_D_7 310_H_1 319_D_2 328_C_12 346_C_5 378_G_10 387_F_4 389_F_7 395_C_5 396_E_2 88_B_4
D13Mit76	MPC1025	Chr13	42.6 F	WC13.40	150_H_12 178_D_12 282_F_11 282_F_12 310_H_1 319_D_2 328_C_12 346_C_5 346_D_6 378_G_10
D13Mit291	MTH1186	Chr13	42.6 F	WC13.40	115_G_5 136_B_6 150_H_12 168_E_7 178_D_12 282_F_11 282_F_12 310_H_1 319_D_2 328_C_12 378_G_10 382_G_7
D13Mit292	MTH887	Chr13	43.7 F	WC13.40	178_F_9 352_D_3 352_F_3
D13Mit230	MT2245	Chr13	43.7 P	WC13.40	125_D_5 127_C_5 136_D_10 136_F_10 136_F_9 178_F_9 180_B_7 299_C_10 352_D_3 431_A_5 88_E_4
D13Mit53	B598	Chr13	43.7 F		255_A_11 299_D_9 405_E_9
D13Mit260	MT4956	Chr13	45.9 F		298_D_4 391_E_9 438_C_10 88_B_2
D13Mit228	MT4171	Chr13	45.9 F	WC13.41	122_D_10 163_C_4 391_B_9 410_F_5 463_B_1
D13Mit196	MT2068	Chr13	47.0 F	WC13.41	122_D_10 132_F_6 135_D_12 160_B_3 163_C_4 324_C_2 391_B_9 417_D_4 463_B_1
D13Mit262	MT5324	Chr13	47.0 F	WC13.42	326_D_8 382_G_3 382_H_6 402_B_9 402_G_9 403_B_6 403_F_9
D13Mit293	MTH1480	Chr13	47.0 F	WC13.41	110_C_3 119_B_7 122_D_10 134_F_12 135_D_12 160_B_3 163_C_4 170_F_11 179_D_10 212_B_11 385_C_8 417_D_4
D13Mit261	MT4447	Chr13	47.0 F	WC13.41	122_D_10 324_C_2 425_G_7 426_G_7 463_B_1
D13Mit171	MT1880	Chr13	50.3 P	WC13.42	124_C_3 134_G_9 151_B_7 156_E_7 391_A_9 406_B_1
D13Mit263	MT5040	Chr13	50.3 P	WC13.42	160_E_8 179_B_5 180_H_5 287_F_8 463_A_7 464_D_12 464_D_7
D13Mit151	MT1189	Chr13	50.3 P	WC13.42	127_G_4 128_C_6 140_E_11 140_H_2 141_A_6 147_A_3 185_D_12 203_A_3 279_D_5 279_E_12 288_H_11 346_C_7 388_F_11 391_A_9 416_A_6 425_C_1 459_H_10 462_H_4
D13Mit31	M251	Chr13	50.3 F	WC13.42	149_G_6 170_D_7 180_H_5 330_H_8
D13Mit214	MT3329	Chr13	50.3 P	WC13.42	124_C_3 134_G_9 156_E_7 287_F_8 379_C_1 391_A_9
D13Mit32	A1117	Chr13	50.3 P	WC13.42	140_H_11 144_C_2 218_E_1 463_A_7
D13Mit77	MPC1770	Chr13	53.6 F	WC13.43	156_F_11 168_A_6 171_H_10 403_H_4 416_B_7 416_F_9 443_E_12
D13Mit95	MPC1170	Chr13	53.6 P		128_G_10 170_F_2 224_F_4 398_B_3 405_C_11 414_C_7 417_G_3 440_F_3 442_E_3
D13Mit204	MT2873	Chr13	54.6 P	WC13.43	171_H_10 305_F_1 321_F_3 325_E_12 357_D_10 388_D_6 395_A_12 416_F_9 464_A_10
D13Mit131	MT862	Chr13	59.0 P	WC13.44	215_B_3 326_B_5 359_G_11 380_C_8 387_G_12 431_B_5
D13Mit78	MPC1134	Chr13	59.0 P	WC13.44	187_C_5 346_G_8 351_H_2 359_G_11 380_C_8 385_F_9 398_F_6
D13Mit35	A1107	Chr13	59.0 F	WC13.44	121_E_8 293_E_8 326_B_5 335_G_12 387_G_12 398_F_6 403_D_4
D14Mit132	MT324	Chr14	0.0 P		385_E_7 465_G_12
D14Mit208.1		Chr14		WC14.6	352_A_5 450_E_6
D14Mit147.1		Chr14		WC14.5	127_H_12 152_F_7 193_C_1 391_A_1
D14Mit84.1		Chr14		WC14.16	139_A_11 144_B_1 172_E_2 214_H_1 304_G_9 454_D_1
D14Mit78.1		Chr14		WC14.4	119_G_5 134_B_10 136_B_5 160_G_4 178_E_12 187_E_5 306_G_10 306_H_9 388_E_12 440_D_2 87_C_4
D14Mit275	MT1918	Chr14		WC14.38	122_E_5 172_F_3 218_D_8 351_C_7 359_F_10 384_F_6 385_D_9 386_A_5 386_F_6 409_H_4 419_B_9 437_E_11
D14Mit139.2		Chr14			266_H_12 408_D_8 441_D_1
D14Mit6.1		Chr14		WC14.18	125_A_10 133_D_7 135_G_11 141_H_6 152_C_12 166_A_6 188_H_10 302_G_5 317_G_11 346_F_10 417_G_5 447_B_4
D14Mit270	MPC150	Chr14		WC14.9	115_B_2 116_D_8 160_A_8 162_A_9 255_F_6 256_A_6 273_A_6 282_E_6 298_A_9 305_F_11 316_B_5 333_H_8 350_F_8 358_F_7 380_G_10 386_H_9 405_C_3 433_E_4 444_G_4
D14Mit48	MPC1596	Chr14	0.0 P		153_D_2 199_B_4 278_A_9 381_B_7 382_A_7 416_B_5 458_A_8
D14Mit84.2		Chr14		WC14.16	214_H_1 304_G_9 358_C_11 454_D_1 461_B_6
D14Mit271	MPC2068	Chr14		WC14.12	120_B_8 129_H_1 131_G_12 144_C_12 158_F_1 171_F_4 177_G_10 177_G_9 177_H_9 183_A_3 188_G_10 193_A_12 214_B_1 214_G_2 214_G_3 266_H_12 277_C_10 303_E_11 376_C_7 385_A_8 420_A_7 441_D_1 441_D_8 441_E_10 457_D_5 460_A_2 460_C_3
D14Mit132.2		Chr14		WC14.2	126_G_8 134_E_8 138_F_12 158_E_2 410_B_4
D14Mit272	MPC313	Chr14		WC14.25	121_F_6 138_A_4 138_D_9 184_F_10 309_E_10 352_F_9 376_H_7 395_G_11 395_G_7 396_B_11 398_F_12 398_H_8 402_B_8 455_E_2 460_A_7 460_E_8
D14Mit246	MT2000	Chr14		WC14.12	293_G_3 389_H_7 433_E_1
D14Mit111.3		Chr14		WC14.7	203_A_7 319_D_5 319_D_7 414_E_12 434_B_12
D14Mit220	MTH793	Chr14	1.1 F	WC14.4	135_G_11 179_F_1 218_F_7 255_H_6
D14Mit40	A1102	Chr14	1.1 F	WC14.0	156_H_9 211_B_3 386_C_10 386_C_12 419_E_4
D14Mit249	MTH2707	Chr14	2.2 F	WC14.0	113_B_1 133_C_3 156_A_9 156_H_9 211_B_3 305_F_2 328_G_10 342_G_4 361_G_6 361_H_5 397_B_5 464_D_8 465_D_12
D14Mit108	MTH221	Chr14	2.2 F	WC14.3	133_F_5 151_E_2 164_A_12 266_B_10 307_D_9 342_F_4 391_C_12 419_A_10 459_C_5 462_E_4 87_C_6
D14Mit179	MT3265	Chr14	2.2 F		170_B_11
D14Mit229	MTH1306	Chr14	2.2 F	WC14.2	138_F_12 147_A_2 185_B_9 185_E_6 348_D_7 384_C_6 385_A_3
D14Mit250	MTH1690	Chr14	2.2 P	WC14.2	185_B_9 185_E_6 384_C_6 464_E_2
D14Mit206	MT4851	Chr14	2.2 F	WC14.1	135_B_8 135_G_5 184_E_10 281_C_10 321_C_6
D14Mit171	MT2043	Chr14	2.2 F	WC14.1	135_B_8 184_E_10 281_C_10 321_C_6
D14Mit99	MT49	Chr14	3.3 P	WC14.4	119_G_5 128_E_7 133_B_8 163_H_10 187_E_5 255_H_6 440_D_2 447_E_5 463_B_6 87_C_4
D14Mit49	MPC1435	Chr14	3.3 P	WC14.5	391_A_1 422_E_7 429_B_3
D14Mit10	A1077	Chr14	3.3 P	WC14.3	151_E_2 307_D_9 328_D_5 342_F_4 443_F_5 87_E_12
D14Mit46	MPC187	Chr14	3.3 P		117_H_8 170_H_9 362_C_1
D14Mit11	A717	Chr14	3.3 P	WC14.3	133_F_5 151_E_2 342_F_4 391_C_12 419_A_10 459_C_5 462_E_4 463_F_11 87_C_6
D14Mit78	D855	Chr14	3.3 P		334_G_4
D14Mit110	MTH190	Chr14	3.3 P		153_C_6 292_A_2 295_C_12 414_E_9
D14Mit43	B691	Chr14	3.3 P	WC14.0	113_B_1 127_G_12 129_E_11 133_C_3 156_A_9 156_H_9 203_B_10 305_F_2 313_G_1 316_C_1 328_G_10 333_E_2 361_G_6 382_E_5 382_G_1 386_C_10 386_C_12 419_E_4 420_E_12 434_D_3 436_E_4 446_B_12 464_D_8
D14Mit251	MTH1666	Chr14	5.5 F	WC14.1	132_D_11 135_B_8 135_G_5 281_C_10
D14Mit126	MTH137	Chr14	6.6 F	WC14.6	132_E_6 385_F_2 446_A_12
D14Mit207	MTH414	Chr14	7.7 F	WC14.6	122_H_11 132_E_6 156_A_12 173_D_12 349_E_5 360_H_12 384_F_8 385_F_1 385_F_2 446_D_6 456_F_6
D14Mit119	MT1256	Chr14	9.8 F	WC14.6	224_H_2 319_F_1 352_A_5 359_G_5 396_C_9 405_A_3 406_E_9 442_E_6 450_E_6
D14Mit50	MPC414	Chr14	9.8 P	WC14.1	135_B_8 135_G_5 281_C_10 410_F_3
D14Mit252	MTH2347	Chr14	9.8 F	WC14.6	122_A_5 150_E_9 169_B_6 224_H_2 274_A_1 289_D_5 313_A_12 330_F_9 352_A_5 436_D_8 436_E_8
D14Mit137	MT1633	Chr14	10.9 F	WC14.6	122_H_11 150_E_9 169_B_6 224_H_2 330_F_9 352_A_5 359_D_8 359_G_5 436_D_8 436_E_8
D14Mit222	MTH728	Chr14	10.9 F		120_G_6 309_H_3 316_F_11 329_H_9 406_F_12 417_B_12 420_C_6 422_G_1 429_G_1 449_C_3 456_A_4 458_D_6
D14Mit230	MTH1181	Chr14	10.9 F	WC14.6	169_B_6 224_H_2 289_D_5 313_A_12 319_F_1 330_F_9 352_A_5 359_G_5
D14Mit138	MT1747	Chr14	10.9 F	WC14.6	122_H_11 150_E_9 169_B_6 224_H_2 240_E_2 240_F_12 313_A_12 330_F_9 352_A_5 359_D_8 359_G_5 360_H_12 436_E_8
D14Mit208	MT5310	Chr14	10.9 F	WC14.6	326_D_8 352_A_5 450_E_6
D14Mit253	MTH2645	Chr14	12.0 F		397_E_6
D14Mit210	MJ4744	Chr14	12.0 P	WC14.7	115_E_12 127_C_9 199_C_12 319_D_5 319_D_7 361_C_4 361_H_5 414_E_12 434_B_12 436_A_12 445_C_12 455_H_7
D14Mit201	MT2838	Chr14	12.0 F	WC14.7	199_C_12 319_D_5 319_D_7 361_C_4 361_H_5 434_B_12 436_A_12 455_H_7 461_D_4
D14Mit112	MTH229	Chr14	12.0 F		116_A_7 322_B_3
D14Mit202	MT2804	Chr14	12.0 F		199_C_9
D14Mit209	MT5251	Chr14	13.1 P		187_C_1 199_F_8 377_G_2 380_H_3 454_A_11
D14Mit51	MPC232	Chr14	13.1 P	WC14.7	113_D_8 199_A_8 199_C_12 213_E_7 311_E_7 319_D_5 319_D_7 361_C_4 361_H_5 375_B_6 417_G_8
D14Mit180	MT3288	Chr14	15.3 F	WC14.8	183_F_2 218_A_12 224_D_9 412_H_3 417_D_12
D14Mit14	D603	Chr14	16.4 P	WC14.40	115_C_7 120_D_2 390_A_11 416_D_2 458_E_5
D14Mit13	D609	Chr14	16.4 F	WC14.8	164_C_3 183_F_2 183_G_2 203_E_12 385_F_7 438_A_5 463_H_7
D14Mit186	MT574	Chr14	16.4 F	WC14.9	160_A_8 203_F_7 282_E_6 333_H_8 465_F_8
D14Mit133	MT900	Chr14	16.4 F	WC14.9	116_D_8 132_E_1 160_A_8 203_F_7 211_B_6 282_E_6 298_A_9 333_H_8 425_E_8
D14Mit44	B689	Chr14	16.4 F		127_D_5 137_B_10 214_G_9 311_A_3
D14Mit188	MJ4257	Chr14	18.6 P	WC14.10	179_D_3 316_F_7 324_H_11 391_G_9
D14Mit52	MPC1703	Chr14	18.6 F	WC14.8	320_H_10 417_G_1 434_D_2
D14Mit128	MT612	Chr14	18.6 F	WC14.8	320_H_10
D14Mit254	MTH2891	Chr14	18.6 F	WC14.8	412_H_3 417_G_1 418_A_1
D14Mit15	A891	Chr14	18.6 P	WC14.10	179_D_3 325_E_11 387_A_8 391_G_9 458_F_4
D14Mit55	MPC989	Chr14	18.6 P	WC14.9	116_D_8 119_D_7 160_A_8 181_C_3 313_F_9 333_H_8 460_C_12
D14Mit62	MPC733	Chr14	18.9594 P	WC14.12	240_C_11 298_C_8 385_A_8 409_G_12 410_F_12 410_G_12 411_F_12
D14Mit149	MT2411	Chr14	19.7 P	WC14.10	139_H_7 156_B_8 156_D_8 178_E_3 281_G_4 341_D_12 405_G_6 414_E_10
D14Mit53	MPC248	Chr14	19.7 F	WC14.10	147_A_12 212_G_10 344_F_5 458_B_6
D14Mit79	MPC991	Chr14	19.7 P	WC14.10	153_A_6 313_F_8 313_G_8 321_B_7 321_D_7 341_D_12
D14Mit54	MPC699	Chr14	19.7 F	WC14.10	139_H_7 156_B_8 156_D_8 177_F_12 178_E_3 281_G_4 341_D_12 375_H_9 405_G_6 414_E_10
D14Mit120	MT1364	Chr14	19.7 F	WC14.10	147_A_12 212_G_10 344_F_5
D14Mit45	B441	Chr14	19.7 F	WC14.10	148_B_10 198_G_9 217_F_2 313_F_8 313_G_8 320_D_9 321_B_7 321_D_7 391_G_9 406_E_9
D14Mit189	MTAR129	Chr14	19.7 F	WC14.10	147_H_5 148_B_10 198_G_9 217_F_2 311_G_12 313_F_8 313_G_8 313_H_7 320_D_9 406_E_9 434_A_4
D14Mit213	MT4788	Chr14	20.8 P		150_E_4 187_F_9
D14Mit232	MTH1828	Chr14	20.8 F	WC14.12	131_G_12 144_C_12 177_G_10 177_G_9 188_G_10 266_H_12 346_C_2 351_B_10 389_H_7 408_D_8 415_B_12 418_F_6 441_D_1 441_D_8 441_E_10 458_G_3 464_C_3
D14Mit212	MTH333	Chr14	20.8 F	WC14.11	117_A_10 147_C_7 163_D_11 313_D_1 331_C_2 350_C_9 385_A_2 389_A_5 423_G_10 428_B_4 441_B_6 461_C_12
D14Mit56	MPC1149	Chr14	20.8 F	WC14.12	389_H_7 433_E_1
D14Mit150	MT2048	Chr14	20.8 F	WC14.13	127_D_12 147_F_1 166_B_8 172_C_2 179_D_9 218_F_7 392_C_7 460_D_6
D14Mit255	MTH2372	Chr14	20.8 F	WC14.12	183_A_3 256_G_4 322_B_4 326_B_4 408_D_8 409_G_12 411_F_12 436_F_7 441_D_1
D14Mit80	MPC1196	Chr14	20.8 F	WC14.12	385_A_8 408_D_8 409_G_12 411_F_12 423_E_4 428_E_4 436_F_7 441_D_1
D14Mit58	MPC2041	Chr14	20.8 P	WC14.12	418_F_6 433_G_5 441_D_1 441_D_8 441_E_10 453_D_7
D14Mit3	M32	Chr14	20.8 F	WC14.13	127_D_12 147_F_1 166_B_8 172_C_2 179_D_9 184_H_3 218_F_7 349_F_6 392_C_7 429_H_9 462_H_11
D14Mit256	MTH2481	Chr14	20.8 F	WC14.12	140_E_9 177_G_9 177_H_9 293_G_3 299_F_2 321_F_7 332_H_7 389_H_7 433_D_1 433_E_1 459_A_3
D14Mit151	MT1946	Chr14	20.8 P	WC14.12	110_C_10 144_C_12 177_G_10 183_A_3 188_G_10 193_A_12 317_H_11 344_E_3 350_D_2 351_B_7 408_D_8 409_D_7 409_G_12 411_F_12 411_G_7 418_D_8 418_F_6 436_F_7 437_F_8 441_D_1 460_A_2
D14Mit211	MT4662	Chr14	20.8 F	WC14.12	120_B_8 144_C_12 160_B_12 177_G_10 177_G_9 183_A_3 188_G_10 193_A_12 214_B_1 214_G_2 214_G_3 240_E_5 277_C_10 291_G_5 317_H_11 385_A_8
D14Mit16	Plex56	Chr14	20.8 F		306_H_3
D14Mit134	MT1128	Chr14	20.8 P	WC14.12	160_F_10 183_D_12 278_H_7 421_G_8 460_B_2
D14Mit57	MPC482	Chr14	20.8 F	WC14.12	120_B_8 129_H_1 131_G_12 144_C_12 171_C_4 171_F_4 177_G_10 177_G_9 177_H_9 183_A_3 188_G_10 193_A_12 214_B_1 214_G_2 214_G_3 266_H_12 277_C_10 291_G_5 303_E_11 321_B_10 321_C_1 321_F_7 329_B_10 329_B_7 329_G_12 388_A_3 388_E_3 389_H_7 391_G_10 441_D_1 441_D_8 457_D_5
D14Mit129	D1202	Chr14	21.9 F	WC14.12	160_F_10 187_G_12 193_C_11 278_H_7 421_G_8 460_B_2
D14Mit64	MPC1369	Chr14	23.9616 P	WC14.16	358_C_11 454_D_1 461_B_6
D14Mit60	MPC1957	Chr14	24.0 F	WC14.12	171_A_3 173_D_6 193_C_11 278_H_7 325_B_9 415_G_2 437_E_9
D14Mit59	MPC1400	Chr14	24.0 F	WC14.12	168_H_1 193_C_11 217_B_11 278_H_7 437_E_9 460_B_2
D14Mit141	MT1521	Chr14	24.0 P	WC14.12	168_H_1 193_C_11 278_H_7 325_B_9 460_B_2
D14Mit4	M228	Chr14	25.1 P	WC14.12	117_C_2 168_C_8 266_D_7 311_B_9 332_F_12 333_A_2 357_C_12 397_A_10 411_F_12 425_E_9
D14Mit18	B373	Chr14	25.1 F	WC14.12	117_C_2 121_F_8 158_F_6 168_C_8 173_D_6 240_D_11 300_C_11 332_F_12 350_E_3 358_C_1 397_A_10 425_E_9 426_E_9
D14Mit257	MTH2905	Chr14	25.1 P	WC14.12	152_B_12 350_D_2 385_A_8 409_G_12 411_F_12
D14Mit130	MT1489	Chr14	26.2 F	WC14.14	144_F_5 178_F_11 361_C_1 438_F_5
D14Mit121	MT425	Chr14	26.2 F	WC14.12	114_A_8 141_F_8 293_H_6 333_A_2 334_C_7 425_E_9 426_E_9
D14Mit101	MT883	Chr14	26.2 F	WC14.14	144_F_5 178_F_11 289_G_1 292_B_11 321_C_4 438_F_5
D14Mit214	MT5255	Chr14	27.3 P	WC14.14	178_F_11 292_B_11
D14Mit82	MPC2057	Chr14	28.4 F	WC14.12	132_C_4 141_B_9 156_B_2 169_D_2 185_A_9 256_G_5 309_E_3 359_G_2 361_B_12 379_H_8 408_D_9 452_C_9 87_G_2
D14Mit233	MTH1332	Chr14	28.4 F	WC14.12	179_B_11 183_A_4 273_F_10 350_D_2 351_B_7
D14Mit260	MTH2320	Chr14	28.4 F	WC14.12	127_D_4 132_C_4 141_B_9 150_F_1 156_B_2 169_D_2 183_A_4 185_A_9 256_G_5 309_E_3 379_H_8 408_D_9 452_C_9 463_H_9
D14Mit26	B436	Chr14	28.4 F	WC14.15	419_A_8
D14Mit81	MMH155	Chr14	28.4 P		199_E_7 450_H_3
D14Mit142	MT1825	Chr14	28.4 F	WC14.12	115_D_12 133_B_6 185_A_12 187_E_3 288_A_4 312_G_9
D14Mit183	MT3449	Chr14	28.4 F	WC14.12	158_F_1 179_B_11 183_A_3 277_C_10 408_B_7 423_E_4 428_E_4
D14Mit259	MTH2271	Chr14	28.4 F	WC14.12	133_B_6 156_B_2 185_A_12 187_E_3 288_A_4 312_G_9 361_B_12 382_G_9
D14Mit63	MPC531	Chr14	28.4 F	WC14.15	329_G_11 379_A_2 398_E_3 455_A_5
D14Mit27	B444	Chr14	28.4 F	WC14.15	304_F_1 379_A_2 419_A_8 419_B_5
D14Mit25	B414	Chr14	28.4 F	WC14.15	304_F_1 419_A_8
D14Mit153	MT2143	Chr14	30.6 F	WC14.16	168_E_4 304_G_9 344_E_12 378_B_9 408_H_4 408_H_5 431_H_2 451_F_12 464_F_1
D14Mit261	MTH2868	Chr14	30.6 F	WC14.16	120_G_8 160_D_4 160_F_8 180_A_11 282_D_1 288_G_2 288_H_10 344_A_4 433_G_9 436_B_9
D14Mit83	D944	Chr14	30.6 P	WC14.16	168_E_4 282_D_1 304_G_9 408_H_4
D14Mit154	MT2046	Chr14	30.6 F	WC14.16	120_G_8 160_D_4 160_F_8 180_A_11 288_G_2 342_B_9 377_G_6 425_E_5 436_B_9
D14Mit122	MT1002	Chr14	30.6 F	WC14.16	148_G_4 168_E_4 282_D_1 288_H_10 304_G_9 313_A_4 344_E_12 349_A_2 389_H_2 408_H_4
D14Mit5	M214	Chr14	31.7 F	WC14.17	349_C_7 391_H_6
D14Mit215	MT5313	Chr14	31.7 P	WC14.16	150_F_5 160_F_8 167_D_5 288_G_2 331_F_9 344_A_4 377_G_6 425_E_5 441_E_12 462_G_10
D14Mit234	MTH1907	Chr14	31.7 F	WC14.17	349_C_7 391_H_6 411_G_9
D14Mit155	MT2241	Chr14	33.9 F	WC14.17	349_C_7 391_H_6
D14Mit113	MT530	Chr14	33.9 F	WC14.17	312_E_12 349_C_7 391_H_6
D14Mit85	MPC1454	Chr14	35.0 P	WC14.18	123_D_3 255_G_8 377_E_6
D14Mit65	MPC930	Chr14	35.0 F	WC14.17	147_C_4 283_H_11 319_F_4 391_H_6
D14Mit66	MPC1070	Chr14	35.0 F	WC14.17	147_C_4 311_F_12 376_E_2 388_F_10 425_B_7 442_F_3
D14Mit156	MT1909	Chr14	36.1 P	WC14.17	391_H_6
D14Mit37	A732	Chr14	36.1 P		116_H_5 140_H_5 141_G_5 150_H_1
