Locus	Assay	Chrom	Genetic Position	Contig	Yacs
D18Mit214.2		Chr18		WC18.34	124_C_4 140_E_10 163_F_1 288_A_6 345_A_12 362_C_12 411_H_11
D18Mit10.2		Chr18		WC18.22	152_H_10 317_F_7 345_A_2 392_A_10 425_B_12 446_H_9 454_G_8 454_H_12
D18Mit122.2		Chr18		WC18.34	168_F_9 185_C_9 309_F_9 381_G_3 415_A_5
D18Mit200.2		Chr18		WC18.15	161_C_5 306_C_3 381_D_4 452_B_10
D18Mit150.1		Chr18		WC18.22	198_D_10 295_A_5 385_C_9 415_B_10 449_F_6
D18Mit216.2		Chr18		WC18.35	240_F_4
D18Mit128.2		Chr18		WC18.33	121_F_6 138_A_4 319_H_5 357_A_1 357_A_7 359_C_7 385_E_5 402_B_8 455_E_2 460_E_8
D18Mit154.1		Chr18		WC18.28	170_A_10 193_B_6 307_A_9 319_C_2 341_G_3
D18Mit167	MJ5094	Chr18	0.0 F		288_F_12 328_H_5 350_D_6 396_F_1
D18Mit17.2		Chr18		WC18.16	123_C_5 125_B_7 183_H_10 282_A_5 346_D_12 352_D_12 358_A_6 386_B_3 433_D_2 437_H_9 450_B_2 458_H_12
D18Mit129.1		Chr18		WC18.30	139_C_10 180_B_6 328_D_6 395_H_1 397_D_6 408_H_5 455_E_1
D18Mit102.2		Chr18			173_H_5 199_F_7 360_E_11 375_G_10 382_D_10 403_C_2 414_G_5 447_D_3
D18Mit123.2		Chr18		WC18.22	141_D_5 167_C_5 274_C_7 325_H_6 381_G_3 387_F_1 88_B_2
D18Mit64	MPC277	Chr18	0.0 F	WC18.0	183_D_8 289_C_12 326_G_6 432_D_5 462_H_8
D18Mit17.1		Chr18		WC18.16	123_C_5 125_B_7 183_H_10 282_A_5 346_D_12 358_A_6 386_B_3 433_D_2 434_G_9 437_H_9 450_B_2 458_H_12 465_A_3
D18Mit103.2		Chr18		WC18.26	119_C_6 121_A_9 131_C_7 144_F_4 255_A_7 382_A_2 441_F_1 455_B_3
D18Mit65	MPC726	Chr18	0.0 F		140_A_3
D18Mit125	MPC2635	Chr18			134_G_1 173_C_4 283_F_5 303_A_3 381_C_12
D18Mit136.2		Chr18			162_F_9 223_G_12 223_G_8 346_F_6 414_G_11 417_H_7 419_H_10
D18Mit219	MTH2693	Chr18	0.0 F	WC18.0	289_C_12 326_G_6 403_C_5
D18Mit239	MPC377	Chr18		WC18.5	124_A_8 171_B_11 311_A_8
D18Mit127.2		Chr18		WC18.34	151_D_5 168_F_9 179_A_8 393_H_3 402_H_8 405_G_2 454_A_4
D18Mit151.1		Chr18		WC18.25	129_A_11 134_G_10 240_A_6 240_A_7 344_G_12 348_A_10 377_A_10 386_G_7
D18Mit216.1		Chr18		WC18.31	240_F_4 278_C_5
D18Mit189.2		Chr18			115_A_1 138_A_1 188_A_1 285_A_1 296_G_6 317_A_1 321_A_1 388_A_1 408_A_1 446_A_1 87_A_1
D18Mit201.2		Chr18		WC18.16	123_C_5 183_H_10 266_G_3 282_A_5 285_E_4 343_D_1 346_D_12 352_D_12 358_A_6 386_B_3 433_D_2 437_H_9 465_A_3
D18Mit225.2		Chr18		WC18.11	133_A_6 168_C_6 198_H_4 310_G_7
D18Mit196.2		Chr18		WC18.34	309_D_10 352_B_11 432_H_3 455_H_11
D18Mit183.1		Chr18		WC18.26	330_F_6 344_B_10 396_E_12 433_D_12 459_A_8
D18Mit103.1		Chr18		WC18.26	119_C_6 121_A_9 131_C_7 165_H_3 255_A_7 382_A_2 441_F_1 455_B_3
D18Mit16.1		Chr18			139_F_4
D18Mit100.2		Chr18		WC18.26	147_A_2 158_C_12 164_E_6 185_A_3 185_B_2 445_H_12 451_E_6
D18Mit115.2		Chr18		WC18.34	114_F_1 140_E_10 212_D_7 288_A_6 308_A_10 321_D_8 408_C_3 411_H_11 465_H_12
D18Mit129.2		Chr18		WC18.30	139_C_10 144_C_11 184_A_6 185_A_5 395_H_1 397_D_6 408_H_5
D18Mit193.1		Chr18		WC18.16	141_F_1 170_D_1 335_G_6 386_B_3 421_E_2 421_F_1 434_G_9 452_H_9
D18Mit166	MT4859	Chr18	0.0 F		133_H_4 273_C_5 342_H_9 380_G_9
D18Mit138.1		Chr18		WC18.22	152_H_10 161_C_5 317_F_7 345_A_2 392_A_10 446_H_9
D18Mit175.1		Chr18		WC18.9	173_E_4 289_B_3 289_B_4 289_B_5 310_C_10 313_C_6 321_G_5 324_F_5 393_C_1 463_B_12
D18Mit193.2		Chr18		WC18.16	141_F_1 170_D_1 386_B_3 421_E_2 434_G_9 452_H_9
D18Mit114.2		Chr18		WC18.16	117_B_1 308_C_6 380_H_4 415_H_7 434_G_1
D18Mit18	A1082	Chr18	0.0 F		278_D_3 417_F_6 443_F_1
D18Mit130.2		Chr18		WC18.34	153_H_9 309_D_10
D18Mit229.2		Chr18		WC18.1	124_G_2 166_A_9 313_B_8 421_F_11 423_F_2 459_E_8 463_A_2
D18Mit141.2		Chr18			116_B_3 147_C_10 151_A_3 313_H_2 348_D_12 387_F_11 402_B_3 460_E_5 463_F_12
D18Mit229	MTH2948	Chr18	2.2 P		193_D_11 377_C_8 396_B_10
D18Mit169	MT5388	Chr18	2.2 P	WC18.2	159_G_5 239_G_3 303_A_6 332_H_2 343_D_6
D18Mit30	B280	Chr18	2.2 F	WC18.2	343_D_6
D18Mit31	P25	Chr18	2.2 F	WC18.3	121_B_7 298_B_4 316_A_12 333_H_3 87_E_9
D18Mit38	B576	Chr18	2.2 F	WC18.1	166_A_9 285_G_7 421_F_11 463_A_2
D18Mit192	MTH547	Chr18	2.2 F	WC18.3	121_B_7 298_B_4 316_A_12 316_A_9 332_C_10 333_F_1
D18Mit146	MT3261	Chr18	2.2 P	WC18.1	144_F_5 165_G_8 313_B_8
D18Mit191	MTH674	Chr18	2.2 P	WC18.5	321_H_2 384_C_11
D18Mit170	MT5032	Chr18	4.4 F	WC18.4	173_E_10 398_F_7 418_F_10 425_A_3
D18Mit116	MT2215	Chr18	4.4 P	WC18.4	360_B_12 398_F_7
D18Mit197	MTH1177	Chr18	4.4 F	WC18.4	173_E_10 398_F_7
D18Mit230	MTH3136	Chr18	6.6 P	WC18.5	171_B_11 460_D_11 460_F_11
D18Mit172	MT4584	Chr18	7.7 F	WC18.6	128_D_5 171_F_10 183_E_4 255_B_6 273_F_10 281_F_6-f 287_E_6 317_D_6 406_A_11 411_E_4 449_D_5 455_G_6
D18Mit27	A774	Chr18	7.7 P		123_G_1 301_C_11
D18Mit93	MT933	Chr18	7.7 F		417_D_6
D18Mit173	MJ4331	Chr18	7.7 F	WC18.7	163_A_5 170_H_5 173_A_10 359_H_7
D18Mit171	MT5058	Chr18	7.7 F	WC18.5	184_G_6 321_H_2 357_G_3 382_B_5
D18Mit111	MT1682	Chr18	7.7 F	WC18.7	359_D_10 359_H_7 414_B_9 418_A_1 426_B_4 465_H_7
D18Mit224	MTH1659	Chr18	8.7 P	WC18.8	321_G_6 422_D_7 88_B_8
D18Mit231	MTH2767	Chr18	8.7 P		164_H_10 172_H_6 334_D_3 444_B_1
D18Mit15	L87	Chr18	9.8 F	WC18.12	188_G_7 303_D_2 344_F_9
D18Mit234	MTH3012	Chr18	9.8 P	WC18.11	168_C_6 198_H_4 283_G_9 310_G_7
D18Mit97	MTH222	Chr18	9.8 F	WC18.15	224_E_5 297_D_8 435_F_8
D18Mit175	MT4545	Chr18	9.8 F		295_A_5 87_C_10
D18Mit85	MT601	Chr18	9.8 F		307_B_4 307_B_5 307_B_6 331_E_11
D18Mit70	MPC965	Chr18	9.8 P	WC18.12	114_H_4 188_G_7 303_D_2 344_F_9 385_C_7 419_F_8 452_C_4
D18Mit135	MT2894	Chr18	9.8 F	WC18.16	140_B_1 141_F_1 170_D_1 188_G_12 193_E_7 335_G_6 357_F_2 375_E_7 387_A_9
D18Mit232	MTH2917	Chr18	9.8 P	WC18.12	188_G_7 385_C_7 418_G_2 419_F_8
D18Mit63	MPC1661	Chr18	9.8 P	WC18.15	224_E_5 323_D_6 323_E_6 452_B_10
D18Mit118	MT2096	Chr18	9.8 P	WC18.12	114_H_4 303_D_2 419_F_8
D18Mit71	MPC800	Chr18	9.8 P	WC18.16	126_B_4 140_B_1 141_F_1 170_D_1 335_G_6 357_F_2 375_D_9 375_E_7 387_A_9
D18Mit98	MT200	Chr18	9.8 F		132_F_6 198_H_8 379_A_12 442_A_6 442_A_7
D18Mit200	MTH1132	Chr18	9.8 P	WC18.15	211_G_3 306_C_3 433_D_6 435_E_8 452_B_10 462_G_9
D18Mit134	MT3148	Chr18	9.8 F	WC18.16	140_B_1 141_F_1 170_D_1 188_G_12 375_E_7 411_G_11 421_E_2
D18Mit12	A20	Chr18	9.8 F	WC18.10	153_H_3 321_F_3 460_A_8
D18Mit226	MTH3091	Chr18	9.8 P	WC18.15	297_D_8 392_E_10
D18Mit112	MT1702	Chr18	9.8 F	WC18.15	317_C_2 389_C_7 435_A_10 436_H_12
D18Mit60	MPC1605	Chr18	9.8 F	WC18.15	287_A_3 306_C_3 322_C_7 335_C_2 406_B_10 416_B_9 439_D_5 439_H_10 452_B_10 452_G_5
D18Mit86	MT451	Chr18	9.8 P	WC18.9	173_E_4 289_B_3 289_B_4 289_B_5 310_C_10 313_C_6 321_G_5 324_F_5 393_C_1 458_E_8
D18Mit95	MT1192	Chr18	9.8 F	WC18.14	110_G_11
D18Mit225	MTH1692	Chr18	9.8 F	WC18.11	198_H_4 310_G_7
D18Mit159	MT3818	Chr18	9.8 F	WC18.11	133_A_6 168_C_6 198_H_4 283_G_9 310_G_7
D18Mit174	MT4741	Chr18	9.8 F	WC18.13	132_F_6 198_D_9 379_E_10 458_C_1
D18Mit84	MT795	Chr18	9.8 F	WC18.15	134_H_1 144_D_12 156_H_7 240_E_3 321_C_8 321_D_8 382_F_10 389_C_7 464_F_12 88_H_11
D18Mit87	MT218	Chr18	9.8 F	WC18.15	224_E_5 297_D_8 317_C_2 436_H_12 463_D_6
D18Mit61	MPC1315	Chr18	9.8 F	WC18.14	110_G_11 277_G_12 379_A_12 442_A_6 442_A_7
D18Mit120	MT1457	Chr18	9.8 F	WC18.10	149_F_8 153_H_3 173_D_8 277_A_2 312_H_9 346_B_2 346_B_4 431_B_11
D18Mit14	L13	Chr18	9.8 F	WC18.16	140_B_1 141_F_1 170_D_1 177_D_8 188_G_12 255_B_10 295_D_10 335_G_6 357_F_2 375_E_7 421_E_2
D18Mit176	MTH328	Chr18	9.8 P	WC18.15	223_H_7 287_A_3 306_C_3 392_E_10 416_B_9
D18Mit62	MPC934	Chr18	9.8 F	WC18.14	148_D_12 198_H_8 379_A_12 426_H_5 442_A_6 442_A_7
D18Mit88	MT818	Chr18	9.8 F	WC18.15	306_C_3 322_C_7 381_D_4 416_B_9 435_E_8 452_B_10 462_G_9
D18Mit104	MT622	Chr18	14.2 F	WC18.16	117_B_1
D18Mit114	MT1714	Chr18	14.2 F		427_H_3
D18Mit236	MTH3153	Chr18	14.2 P	WC18.16	123_C_5 125_B_7 183_H_10 193_E_7 255_B_3 333_G_9 346_D_12 386_B_3 434_G_9 437_H_9 450_B_2 452_H_9 458_H_12 465_A_3
D18Mit177	MT4632	Chr18	14.2 F	WC18.16	172_D_3 185_D_3 188_C_10 409_C_2 451_B_9-f
D18Mit235	MTH3207	Chr18	14.2 P	WC18.17	379_H_4 389_H_10 393_B_7
D18Mit89	MT858	Chr18	14.2 F	WC18.16	123_C_5 125_B_7 183_H_10 187_B_7 266_G_3 282_A_5 343_D_1 346_D_12 352_D_12 358_A_6 386_B_3 433_D_2 437_H_9 458_H_12 465_A_3
D18Mit37	B565	Chr18	14.2 F	WC18.16	117_B_1 133_C_2 179_F_3 289_H_2 344_C_5 392_G_10 393_A_10 403_C_12 464_E_5
D18Mit201	MTH1182	Chr18	14.2 F	WC18.16	183_H_10 88_D_5
D18Mit202	MTH1344	Chr18	14.2 F	WC18.16	122_E_12 224_H_2 281_G_5 330_F_9 345_D_12 352_A_5 382_B_11 402_F_9 430_E_2 430_F_2 434_E_2 463_C_2
D18Mit17	d118	Chr18	14.2 F	WC18.16	299_H_5 359_H_10 375_E_7
D18Mit72	MPC815	Chr18	14.2 P		346_G_5 443_G_5
D18Mit148	MT3207	Chr18	14.2 P	WC18.16	117_B_1 393_A_10 406_H_6
D18Mit113	MT1626	Chr18	14.2 F	WC18.16	117_B_1 168_B_4 169_F_2 352_C_2 380_H_4 434_G_1 448_D_11
D18Mit23	B122	Chr18	14.2 F	WC18.16	117_B_1 224_E_8 287_G_3 304_B_10 344_C_5 393_A_10 425_C_12 426_D_8 430_H_9
D18Mit163	MT2813	Chr18	14.2 F	WC18.16	117_B_1
D18Mit99	MT660	Chr18	14.2 F	WC18.16	171_B_2 212_A_5 213_E_7 306_A_11 319_E_4 345_D_12 362_E_7 377_A_5 381_F_9 387_E_9 437_A_10 439_C_5 444_F_6 444_H_1 454_A_6 464_E_5
D18Mit193	MTH618	Chr18	14.2 F	WC18.16	141_F_1 295_G_7 335_D_6 335_G_6 386_B_3 421_D_2 421_E_1 421_E_2 421_F_1
D18Mit237	MTH2391	Chr18	14.2 P	WC18.17	135_H_12 147_A_5 185_F_7 212_A_9 389_H_10 393_B_7 415_A_9
D18Mit227	MTH1678	Chr18	14.2 F	WC18.16	156_F_10 172_D_3 184_C_2 187_B_7 203_F_12 350_C_4 352_D_12 352_E_11 408_A_12 408_B_2 408_E_1 409_G_2 416_G_2 416_H_5 441_F_3
D18Mit194	MTH686	Chr18	14.2 F	WC18.16	116_C_4 319_G_12 362_A_7 362_F_8 408_F_9
D18Mit58	MPC1517	Chr18	15.3 F		181_B_4 434_B_5 442_A_8 447_A_4
D18Mit35	B397	Chr18	15.3 F	WC18.17	135_H_12 326_D_8 379_H_4 389_H_10
D18Mit57	MPC1015	Chr18	15.3 F	WC18.20	144_B_9 346_B_11 357_B_4 397_H_7 437_F_7
D18Mit36	A684	Chr18	15.3 F	WC18.18	141_B_1 224_G_6 408_E_5 447_A_4
D18Mit56	MPC101	Chr18	15.3 F		141_F_4 447_A_4
D18Mit149	MT1983	Chr18	15.3 F	WC18.17	135_H_12 304_D_10 379_H_4 389_H_10 415_A_9
D18Mit178	MTH492	Chr18	15.3 F		185_G_9 321_C_8 443_A_12 447_A_4
D18Mit203	MTH920	Chr18	15.3 P		122_E_1 124_E_10 124_H_5 127_B_10 129_B_8 310_C_8
D18Mit73	MPC1459	Chr18	15.3 F	WC18.20	125_D_7 136_C_1 293_H_2 426_E_2 437_F_7
D18Mit179	MJ4333	Chr18	15.3 F	WC18.19	177_F_5 179_H_10 240_E_3 387_B_4 405_C_4
D5Mit198	MTH279	Chr18	15.3 F	WC18.17	135_H_12 304_D_10 379_H_4 389_H_10 415_A_9 439_G_11
D18Mit53	MPC417	Chr18	16.4 F	WC18.22	153_E_2 156_G_7 167_H_10 184_D_10 328_F_8 345_A_2 392_A_10 410_B_10 411_F_8 417_B_11 446_H_9 454_G_8 454_H_12
D18Mit76	MPC923	Chr18	16.4 P	WC18.22	156_G_7 184_D_10 387_H_10
D18Mit24	J23	Chr18	16.4 F	WC18.21	148_G_9 301_D_3 384_H_4
D18Mit75	MPC1192	Chr18	16.4 F		126_A_4 203_D_4 350_G_1
D18Mit55	MPC1430	Chr18	16.4 F	WC18.22	121_B_7 152_H_10 345_A_2 446_H_9 454_G_8 454_H_12
D18Mit150	MT3220	Chr18	16.4 F	WC18.22	295_A_5 391_H_1
D18Mit138	MT3133	Chr18	16.4 F		140_H_4 172_F_4
D18Mit137	MT2381	Chr18	16.4 F	WC18.21	148_G_9 295_C_11 295_E_8 303_A_9 384_H_4 460_G_2
D18Mit204	MTH2074	Chr18	16.4 F	WC18.22	313_G_7 356_A_5 380_F_3 392_C_11 392_G_2 439_H_11
D18Mit54	MPC1324	Chr18	16.4 F	WC18.22	121_B_7 152_H_10 198_D_10 384_C_12 384_C_9 385_C_9 454_G_8
D18Mit105	MT663	Chr18	16.4 F	WC18.22	121_B_7 152_H_10 345_A_2 392_A_10 411_F_8 446_H_9 454_G_8 454_H_12
D18Mit90	MT255	Chr18	18.6 F	WC18.22	116_E_6 119_C_1 158_E_5 169_A_8 177_D_9 177_E_1 178_C_10 274_C_7 309_H_10 448_F_11 464_D_3
D18Mit91	MT336	Chr18	19.7 P	WC18.22	119_C_1 158_E_5 167_C_5 178_C_10 274_C_7 325_G_3 326_F_3 330_A_12 379_A_12 409_C_6 419_C_9 448_H_8 464_D_3
D18Mit29	D637	Chr18	19.7 P	WC18.22	274_C_7
D18Mit121	MT2660	Chr18	19.7 F	WC18.22	116_E_6 119_C_1 158_E_5 177_E_1 178_C_10 274_C_7 387_F_1 437_D_6 439_H_11 448_F_11 464_D_3
D18Mit123	MT2273	Chr18	20.8 F		161_A_1 177_F_2
D18Mit238	MTH2971	Chr18	20.8 P	WC18.23	164_A_6 289_G_12 298_F_9 306_A_5 306_C_3 309_C_9 316_F_9 335_F_4
D18Mit122	MT2283	Chr18	20.8 F		121_G_11
D18Mit181	MT4808	Chr18	21.9 F	WC18.24	158_G_1 183_A_9 461_D_2
D18Mit52	MPC1057	Chr18	21.9 F	WC18.24	158_G_1 319_E_11 455_D_12 455_F_2 455_H_8 456_F_12 458_D_12
D18Mit124	MT1552	Chr18	21.9 F	WC18.23	141_G_5 164_A_6 341_B_6
D18Mit205	MTH1390	Chr18	21.9 F	WC18.24	167_A_9 178_F_12 279_A_10 289_G_2 321_A_2 322_A_2 346_G_7 359_G_7 378_A_12 403_G_3 403_H_3 420_G_2 420_G_3 421_D_9 421_G_2 458_D_12 461_D_4 461_F_2
D18Mit28	B205	Chr18	23.0 F	WC18.24	170_H_10 178_F_12 440_B_12 458_B_12
D18Mit208	MTH1241	Chr18	24.0 F		132_B_6
D18Mit206	MTH1263	Chr18	25.1 P	WC18.26	304_G_8 330_F_6 388_F_1 402_G_4 433_D_12 459_A_8
D18Mit40	B561	Chr18	25.1 F	WC18.26	388_F_1 430_H_11
D18Mit51	MPC1533	Chr18	25.1 F	WC18.25	122_F_3 283_A_5 283_C_4 287_F_2 300_H_4 331_G_5 352_C_9 357_A_9 398_A_10 402_G_8 405_B_2 446_H_10
D18Mit183	MT4364	Chr18	25.1 F	WC18.26	132_F_8 330_F_6 396_E_12 408_C_11 414_H_8 459_A_8
D18Mit152	MT3470	Chr18	25.1 F	WC18.25	134_G_10 187_A_7 187_C_7 288_E_1 326_D_6 377_A_10 381_H_9
D18Mit107	MT1473	Chr18	25.1 P	WC18.26	115_H_7 136_E_10 151_C_9 153_F_12 166_C_1 348_A_5 351_F_11 405_H_4 406_F_3 420_F_10 460_A_12
D18Mit140	D1278	Chr18	25.1 F	WC18.25	116_F_4 184_F_5 283_A_5 300_H_4 331_G_5 352_C_9 402_G_8 446_H_10
D18Mit228	MTH2476	Chr18	25.1 F	WC18.25	134_G_10 187_G_1 344_G_12 348_A_10
D18Mit182	MT4431	Chr18	25.1 F	WC18.26	126_A_2 153_F_12 166_C_1 313_A_10 396_E_12 402_D_10 405_B_7
D18Mit161	MT3780	Chr18	25.1 F	WC18.26	153_F_12 211_D_7 298_G_8 304_F_6 311_E_8 313_A_10 332_B_11 348_A_5 396_E_12 411_B_1 411_H_9 456_G_2
D18Mit139	MT2369	Chr18	25.1 F	WC18.25	129_A_11 134_G_10 187_G_1
D18Mit50	MPC135	Chr18	26.2 F	WC18.26	158_C_12 185_A_3 185_B_2 193_F_9 445_H_12 451_E_6
D18Mit207	MTH897	Chr18	26.2 F	WC18.26	178_F_11 187_D_1 376_E_4 417_G_12
D18Mit39	B519	Chr18	26.2 P		116_F_5 136_G_9 163_E_3 295_H_5 311_A_12 311_D_6
D18Mit81	MT403	Chr18	26.2 F	WC18.26	132_D_2 156_H_1 211_D_7 255_G_5 256_E_10 298_G_8 304_B_9 304_F_6 395_C_6 405_F_6 464_C_7 464_D_7
D18Mit184	MT5156	Chr18	26.2 P	WC18.26	255_G_5 256_E_10 362_B_2 415_G_7 418_D_3
D18Mit100	MT936	Chr18	26.2 F		88_D_2
D18Mit185	MT4384	Chr18	27.3 F	WC18.26	164_H_1 165_F_2 168_E_2 173_D_3 293_E_5 391_D_8 417_G_12 417_H_7
D18Mit33	B316	Chr18	28.4 F	WC18.26	173_D_3 293_E_5 389_B_1 452_G_12
D18Mit103	MT1298	Chr18	28.4 F	WC18.26	173_D_3 422_F_6 441_F_1 455_B_3
D18Mit141	MT2625	Chr18	30.6 P		122_B_12 458_B_6
D18Mit186	MTH407	Chr18	30.6 F		179_G_2 193_G_7
D18Mit153	MT3344	Chr18	31.7 F		343_B_9 410_G_2 430_A_3
D18Mit8	L24	Chr18	31.7 F	WC18.28	124_C_10 151_C_4 170_H_10 183_F_7 256_G_4 305_B_4 376_D_12 392_C_7 87_A_6
D18Mit142	MT2077	Chr18	31.7 F	WC18.28	307_A_9 319_C_2 341_G_3
D18Mit210	MTH2059	Chr18	31.7 F	WC18.28	159_D_11 193_B_6 319_C_2 431_D_5 433_E_6
D18Mit188	MT4832	Chr18	31.7 F	WC18.27	122_F_3 131_G_2 133_H_2 138_F_10 303_D_7 378_D_3 405_B_2 406_E_2 406_E_6 439_H_6 440_H_4 453_B_2 453_E_6 457_E_6
D18Mit187	MT5266	Chr18	31.7 F	WC18.28	135_H_10 193_D_7 307_A_9 430_F_6
D18Mit79	MT285	Chr18	31.7 F	WC18.28	170_A_10 193_B_6 307_A_9 319_C_2 431_D_5 433_E_6
D18Mit154	MT2095	Chr18	31.7 P	WC18.28	170_A_10 307_A_9 319_C_2
D18Mit189	MT4715	Chr18	32.8 F		319_D_10
D18Mit49	MPC857	Chr18	33.9 P	WC18.28	184_G_5 185_B_10 319_C_2 390_G_3 431_D_5 431_G_10 433_E_6 463_H_12
D18Mit126	MT2150	Chr18	35.0 F	WC18.29	118_G_2 240_G_3 331_D_6 443_A_9 456_F_11 463_E_12
D18Mit7	M108	Chr18	35.0 F		124_C_4 212_D_7
D18Mit48	MPC960	Chr18	35.0 F	WC18.28	124_C_10 333_H_5 392_C_7 417_B_3
D18Mit106	MT1050	Chr18	35.0 F		114_G_3 151_B_12
D18Mit80	MPC2634	Chr18	35.0 P	WC18.28	124_C_10 159_G_11 303_C_4 320_C_4 320_G_7 391_C_7 417_C_1 463_G_11
D18Mit47	MPC1143	Chr18	35.0 F		161_D_10 162_C_9 177_F_9 198_H_8 278_A_9 307_B_2 323_C_10 323_D_10 390_B_1 398_H_11 442_A_6 442_A_7 443_A_6
D18Mit162	MT3906	Chr18	35.0 F	WC18.28	124_C_10 144_H_2 304_C_2 433_E_6
D18Mit143	MT2527	Chr18	36.1 P	WC18.32	138_E_6
D18Mit45	MPC142	Chr18	36.1 F	WC18.30	380_F_4 395_H_1 397_D_6
D18Mit212	MTH1923	Chr18	36.1 F	WC18.30	128_B_2 139_A_3 214_F_6 328_D_6 395_H_1 454_A_4 455_E_1
D18Mit1	M42	Chr18	37.2 P	WC18.34	115_B_8 124_C_4 212_D_7 306_G_9 381_G_3 391_D_4 408_C_3 465_H_12
D18Mit128	MTH272	Chr18	37.2 F	WC18.33	121_F_6 138_A_4 164_D_9 164_E_7 319_H_5 357_A_1 357_A_7 358_F_1 359_C_7 385_E_5 395_G_11 395_G_7 396_B_6 402_B_8 455_E_2 460_E_8
D18Mit2	L9	Chr18	37.2 P	WC18.32	136_H_3 312_F_2 390_H_11 405_D_11
D18Mit3	L76	Chr18	37.2 F	WC18.34	163_C_3 179_A_8 212_E_1 402_H_8 454_A_4
D18Mit216	MTH1404	Chr18	37.2 P	WC18.31	240_F_4 278_C_5
D18Mit43	MPC448	Chr18	37.2 F	WC18.32	136_H_3 148_C_2 312_F_2 312_F_3 358_B_1 390_H_11 440_E_12 441_D_6 443_E_12 443_F_5 460_B_12
D18Mit127	MT2151	Chr18	37.2 F	WC18.34	151_D_5 168_F_9 179_A_8 214_F_6 393_H_3 402_H_8
D18Mit115	MT1529	Chr18	37.2 F	WC18.34	114_F_1 140_E_10 212_D_7 288_A_6 321_D_8 465_H_12
D18Mit155	MT591	Chr18	37.2 F	WC18.32	136_H_3 138_E_6 386_E_9 390_H_11
D18Mit44	MPC1754	Chr18	37.2 F	WC18.34	163_C_3
D18Mit190	MT4898	Chr18	37.2 F	WC18.34	124_C_4 212_D_7 408_C_3 465_H_12
D18Mit6	A104	Chr18	37.2 F	WC18.34	163_C_3 185_H_1 212_E_1 224_F_4 302_A_5 378_E_6 378_E_7 402_H_8 438_A_5-f 454_A_4
D18Mit129	MT2664	Chr18	37.2 F	WC18.30	139_C_10 172_G_1 184_A_6 184_B_6 214_F_6 328_D_6 395_H_1 397_D_6 408_H_5 455_E_1
D18Mit144	MT2423	Chr18	38.3 F	WC18.35	312_G_11 417_E_4 425_D_2
D18Mit145	MT2489	Chr18	39.3 P	WC18.34	153_H_9 309_D_10 444_B_11 445_H_11 445_H_8
D18Mit41	MPC1868	Chr18	39.3 F	WC18.35	123_B_5 139_C_9 144_C_10 168_H_3 239_A_6 290_G_9 408_D_10 414_G_7 415_D_10
D18Mit196	MTH822	Chr18	39.3 F	WC18.34	199_E_7 291_A_8 309_D_10 352_B_11 360_D_9 389_D_7 433_C_11
D18Mit131	MT2297	Chr18	39.3 F	WC18.35	123_B_5 139_C_9 168_H_3 178_A_5 256_H_11 308_F_3 335_B_2 362_H_3
D18Mit130	MT2260	Chr18	39.3 P	WC18.34	153_H_9 309_D_10 445_H_11 445_H_8 454_A_4
D19Mit125.1		Chr19		WC19.2	116_A_4 122_G_6 184_D_12 360_D_3 449_D_8
D19Mit40.2		Chr19		WC19.8	114_G_2 115_G_9 124_E_9
D19Mit97.1		Chr19		WC19.8	114_B_9 114_G_2 115_G_9 124_E_9 134_A_7 139_H_8 141_G_9 295_B_5 388_F_1 405_D_3 445_G_3
D19Mit31.2		Chr19		WC19.4	273_E_11 273_E_12 388_E_8
D19Mit32	B702	Chr19	0.0 F		173_H_1 390_F_1
D19Mit126.1		Chr19		WC19.3	162_C_6 166_F_10 417_B_10
D19Mit67.2		Chr19			313_D_12 382_F_12 419_G_1 424_H_3 441_F_10 441_F_7
D19Mit50.1		Chr19		WC19.21	120_H_5 224_H_2 256_C_8 333_B_10 351_B_3 351_B_4 403_B_3 419_A_1
D19Mit99.2		Chr19		WC19.9	432_E_3 432_F_4 464_H_12
D19Mit93	MT4446	Chr19	0.0 F	WC19.0	117_G_11 132_G_8 147_A_7 151_B_2 171_E_9 173_G_12 266_F_1 301_G_4 302_H_9 317_G_1 360_D_5 361_B_3 386_E_9 388_D_5 389_D_5 402_E_10 447_D_4 454_C_11
D19Mit16.1		Chr19		WC19.7	136_A_6 136_G_3 144_D_1 148_C_2 165_A_11 385_D_9
D19Mit5.1		Chr19		WC19.14	123_B_10 179_G_8 324_A_11 349_B_10 416_E_10 449_H_11 456_E_4 87_B_11
D19Mit78.3		Chr19		WC19.2	138_D_11 291_G_6 382_A_6 382_B_12 385_D_4 436_C_5 447_H_1 449_B_8 457_E_8
D19Mit81.2		Chr19		WC19.13	277_C_4 289_E_4 312_G_2 451_E_8 463_A_11 463_C_4
D19Mit109	MTH1904	Chr19	1.1 F	WC19.1	255_C_12 266_A_2 281_A_4 281_F_4 350_A_9 377_F_9 391_A_3 439_B_11 446_F_7 452_G_7 459_G_6
D19Mit94	MT4636	Chr19	1.1 F	WC19.2	128_B_5 128_C_3 273_F_9 312_A_8 447_H_1
D19Mit77	MT1982	Chr19	1.1 F		161_E_8
D19Mit44	MMH105	Chr19	2.2 F	WC19.2	116_A_5 124_B_6 138_D_11 144_F_7 224_H_2 291_G_6 324_G_5
D19Mit115	MTH2245	Chr19	2.2 F	WC19.3	160_E_1 386_B_3 417_B_10 434_B_1 437_H_9 452_H_9 458_E_10
