01.MHAa42e1.seq	WC-1073
U36384	WC-42
U36475	WC-211
U36778	WC-805
U36842	WC-1156
U37017	WC-611
U37091	WC-200
U37351	WC-829
U37438	WC-988
U39071	WC-729
U39738	WC-1161
U39827	WC-271
U40189	WC-271
U41465	WC-453
U42386	WC-1126
U43187	WC-215
U43298	WC-96
U43317	WC-962
U43585	WC-193
U43678	WC-1077
U43836	WC-571
U44731	WC-751
U46463	WC-39
U47008	WC-607
U47106	WC-981
U47810	WC-28
U48970	WC-749
U48972	WC-309
U49394	WC-192
U49739	WC-1099
U50631	WC-410
U51014	WC-932
U51037	WC-72
U51112	WC-818
U51866	WC-77
U52461	WC-294
U52523	WC-14
U52842	WC-572
U52915	WC-802
U52951	WC-872
U53591	WC-934
U53925	WC-1143
U62638	WC-766
X01023	WC-422
X01450	WC-666
X01971	WC-797
X01974	WC-797
X02389	WC-350
X03020	WC-179
X03533	WC-816
X03687	WC-793
X04435	WC-544
X04648	WC-84
X04725	WC-593
X04964	WC-666
X04972	WC-493
X05010	WC-493
X05556	WC-450
X05719	WC-24
X06271	WC-179
X06746	WC-125
X06753	WC-207
X06762	WC-208
X07962	WC-701
X14194	WC-294
X14455	WC-797
X14943	WC-439
X14972	WC-624
X15050	WC-1076
X17459	WC-871
X54239	WC-874
X57413	WC-93
X57983	WC-248
X58523	WC-807
X58636	WC-747
X58712	WC-450
X58995	WC-538
X59358	WC-36
X59387	WC-894
X59421	WC-1068
X59868	WC-1105
X60034	WC-637
X60103	WC-360
X60136	WC-442
X60367	WC-1106
X60457	WC-488
X60671	WC-404
X61172	WC-513
X61385	WC-178
X61397	WC-760
X61399	WC-816
X61434	WC-753
X61451	WC-643
X61452	WC-201
X61455	WC-678
X61576	WC-120
X62622	WC-226
X64069	WC-732
X67319	WC-566
X74438	WC-34
X74504	WC-450
X74616	WC-1151
X74736	WC-1111
X74760	WC-498
X75014	WC-813
X75018	WC-309
X75316	WC-696
X75330	WC-988
X75343	WC-297
X75384	WC-989
X75649	WC-211
X75650	WC-211
X75885	WC-350
X76089	WC-510
X76295	WC-559
X76653	WC-762
X76654	WC-1024
X77557	WC-1044
X78339	WC-826
X78684	WC-239
X78987	WC-162
X78990	WC-859
X80169	WC-666
X80171	WC-265
X80338	WC-527
X80339	WC-255
X80417	WC-184
X80502	WC-558
X80899	WC-236
X80937	WC-514
X81323	WC-18
X81593	WC-193
X81650	WC-118
X82648	WC-456
X82786	WC-990
X83106	WC-891
X83202	WC-96
X83577	WC-1133
X83601	WC-719
X84013	WC-816
X84037	WC-1048
X84651	WC-599
X84692	WC-620
X84896	WC-192
X85990	WC-1110
X86445	WC-785
X86925	WC-703
X90875	WC-754
X90945	WC-557
X91270	WC-689
X91825	WC-731
X92122	WC-746
X92352	WC-1151
X92590	WC-450
X92592	WC-1090
X92969	WC-86
X93038	WC-930
X94126	WC-998
X94127	WC-754
X94616	WC-938
X95255	WC-293
X95351	WC-775
X95580	WC-256
X95591	WC-162
X95818	WC-1121
X97281	WC-719
X97581	WC-565
X97817	WC-409
X99043	WC-899
X99273	WC-1091
Y00094	WC-165
Y00157	WC-881
Y00208	WC-874
Y00635	WC-1074
Y07521	WC-939
Z11574	WC-523
Z11664	WC-258
Z11974	WC-606
Z12297	WC-197
Z15103	WC-212
Z16406	WC-1072
Z17804	WC-640
Z19542	WC-1063
Z19599	WC-191
Z23066	WC-898
Z23143	WC-750
Z25524	WC-468
Z27410	WC-200
Z31359	WC-868
Z32815	WC-141
Z33637	WC-1143
Z36233	WC-671
Z36234	WC-671
Z36293	WC-671
Z36774	WC-191
Z37107	WC-371
Z46227	WC-265
Z49085	WC-205
Z49086	WC-450
Z49204	WC-345
Z49976	WC-633
Z68889	WC-542
Z72000	WC-481
Z73151	WC-91
dxhun22.seq	WC-1150
il5c	WC-179
mHAa21e11.seq	WC-386
mHAa21e2.seq	WC-1150
mHAa21e8.seq	WC-515
mHAa21f10.seq	WC-849
mHAa21f12.seq	WC-981
mHAa21f4.seq	WC-240
mHAa21f6.seq	WC-261
mHAa21g1.seq	WC-265
mHAa21g7.seq	WC-952
mHAa21h10.seq	WC-304
mHAa21h2.seq	WC-960
mHAa21h4.seq	WC-206
mHAa23e5.seq	WC-128
mHAa23e6.seq	WC-740
mHAa23g1.seq	WC-7
mHAa23g10.seq	WC-740
mHAa23g11.seq	WC-885
mHAa23g6.seq	WC-104
mHAa23g7.seq	WC-795
mHAa24b5.seq	WC-268
mHAa24d10.seq	WC-1127
mHAa24e4.seq	WC-931
mHAa24f4.seq	WC-237
mHAa24g12.seq	WC-789
mHAa28a6.seq	WC-437
mHAa31e11.seq	WC-238
mHAa31e2.seq	WC-506
mHAa31e3.seq	WC-120
mHAa31f1.seq	WC-444
mHAa31f11.seq	WC-526
mHAa31f2.seq	WC-558
mHAa31f4.seq	WC-630
mHAa31g10.seq	WC-852
mHAa31g11.seq	WC-314
mHAa31g5.seq	WC-870
mHAa31g7.seq	WC-1092
mHAa57a1.seq	WC-170
mHAa57a4.seq	WC-606
mHAa57a8.seq	WC-401
mHAa57a9.seq	WC-1108
mHAa57b1.seq	WC-616
mHAa57b4.seq	WC-726
mHAa57b5.seq	WC-466
mHAa57b8.seq	WC-268
mHAa57c10.seq	WC-560
mHAa57c12.seq	WC-411
mHAa57c3.seq	WC-453
mHAa57d2.seq	WC-673
mHAa57d9.seq	WC-936
